"DATEOFDATA"	"SOURCESYSTEM"	"ACCOUNTID"	"COLLATERALID"	"SECURITYCODE"	"SECURITYVALUE"	"VALUATIONDATE"	"SECURITYCHARGESTATUS"	"VALUATIONEXPIRYDATE"	"CUSTOMERID"	"CARATVALUE"	"GOLDWEIGHTNETGMS"	"SECURITY_ID"	"CHARGE_TYPE_CODE"	"VALUATION_SOURCE"	"COLLATERAL_TYPE"
"2024-06-02"	"MIFIN"	"RB00024686"	""	""	27992.7	""	""	""	"AP00008302"	20	5.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025500"	""	""	57175.41	""	""	""	"AP00008970"	22	10.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025321"	""	""	45837.51	""	""	""	"AP00008827"	22	8.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025397"	""	""	40585.59	""	""	""	"AP00008892"	21	7.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024876"	""	""	28074.8	""	""	""	"AP00008450"	22	5.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024840"	""	""	49797.54	""	""	""	"AP00008423"	20	10.14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026301"	""	""	39288	""	""	""	"AP00008285"	20	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025348"	""	""	377131.41	""	""	""	"AP00008848"	21	73.13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024973"	""	""	70025.03	""	""	""	"AP00008535"	22	12.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025693"	""	""	26343.2	""	""	""	"AP00009133"	18	5.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024856"	""	""	455878.8	""	""	""	"AP00008437"	21	88.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024985"	""	""	42760.08	""	""	""	"AP00008547"	22	7.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025097"	""	""	68803.11	""	""	""	"AP00008637"	20	14.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026297"	""	""	122220.9	""	""	""	"AP00007438"	21	23.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026160"	""	""	16736.9	""	""	""	"AP00008115"	22	3.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024869"	""	""	49110	""	""	""	"AP00008276"	20	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025074"	""	""	47685.81	""	""	""	"AP00007499"	20	9.71	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024952"	""	""	7558.2	""	""	""	"AP00008517"	18	1.71	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024683"	""	""	524776.32	""	""	""	"AP00008301"	21	101.76	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025275"	""	""	53882.02	""	""	""	"AP00008135"	22	9.98	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025768"	""	""	45948.87	""	""	""	"AP00007464"	21	8.91	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024465"	""	""	30939.3	""	""	""	"AP00008143"	20	6.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026228"	""	""	83144.6	""	""	""	"AP00008187"	22	15.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024872"	""	""	156571	""	""	""	"AP00008446"	22	29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024662"	""	""	49249.35	""	""	""	"AP00008286"	21	9.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024499"	""	""	10313.1	""	""	""	"AP00007227"	20	2.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024993"	""	""	26995	""	""	""	"AP00008119"	22	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024858"	""	""	11492	""	""	""	"AP00008100"	18	2.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026120"	""	""	41252.4	""	""	""	"AP00008186"	20	8.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025498"	""	""	37846.99	""	""	""	"AP00008172"	22	7.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025050"	""	""	35457.42	""	""	""	"AP00008462"	20	7.22	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025612"	""	""	74830.14	""	""	""	"AP00007964"	22	13.86	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026225"	""	""	34377	""	""	""	"AP00008182"	20	7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024666"	""	""	98220	""	""	""	"AP00007450"	20	20	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025848"	""	""	55879.65	""	""	""	"AP00008153"	22	10.35	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024486"	""	""	54021	""	""	""	"AP00008072"	20	11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024953"	""	""	51290.5	""	""	""	"AP00008518"	22	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025010"	""	""	81524.9	""	""	""	"AP00007907"	22	15.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025934"	""	""	216769.85	""	""	""	"AP00007223"	22	40.15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024942"	""	""	85304.2	""	""	""	"AP00007388"	22	15.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025224"	""	""	53990	""	""	""	"AP00007346"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024691"	""	""	17532.27	""	""	""	"AP00007970"	20	3.57	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025850"	""	""	24063.9	""	""	""	"AP00007862"	20	4.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025771"	""	""	95273.4	""	""	""	"AP00008116"	20	19.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026074"	""	""	36119.31	""	""	""	"AP00008168"	22	6.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025861"	""	""	53990	""	""	""	"AP00008238"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025327"	""	""	16035.03	""	""	""	"AP00007805"	22	2.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024841"	""	""	269950	""	""	""	"AP00007986"	22	50	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025629"	""	""	51565.5	""	""	""	"AP00007484"	20	10.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025659"	""	""	41990	""	""	""	"AP00007237"	18	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024485"	""	""	85304.2	""	""	""	"AP00007364"	22	15.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026338"	""	""	19840.44	""	""	""	"AP00008099"	20	4.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025677"	""	""	291546	""	""	""	"AP00007599"	22	54	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024687"	""	""	68027.4	""	""	""	"AP00008303"	22	12.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025054"	""	""	10018.44	""	""	""	"AP00007484"	20	2.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025294"	""	""	80049.3	""	""	""	"AP00008803"	20	16.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025863"	""	""	61878.6	""	""	""	"AP00007193"	20	12.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024476"	""	""	69245.1	""	""	""	"AP00007698"	20	14.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026085"	""	""	35633.4	""	""	""	"AP00007464"	22	6.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025288"	""	""	151995.45	""	""	""	"AP00008248"	20	30.95	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025353"	""	""	315301.6	""	""	""	"AP00007648"	22	58.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026409"	""	""	67041	""	""	""	"AP00007543"	21	13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025365"	""	""	210561	""	""	""	"AP00007837"	22	39	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025839"	""	""	74731.86	""	""	""	"AP00007545"	19	16.03	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025202"	""	""	99889.74	""	""	""	"AP00007892"	20	20.34	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025703"	""	""	26107.2	""	""	""	"AP00007877"	19	5.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024961"	""	""	134597.7	""	""	""	"AP00008524"	21	26.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026263"	""	""	46620	""	""	""	"AP00007502"	19	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024395"	""	""	93309	""	""	""	"AP00008088"	20	19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026348"	""	""	43192	""	""	""	"AP00008081"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024843"	""	""	103120.9	""	""	""	"AP00008425"	22	19.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026036"	""	""	80985	""	""	""	"AP00007393"	22	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026066"	""	""	112953	""	""	""	"AP00008191"	20	23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024707"	""	""	59389	""	""	""	"AP00008318"	22	11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026160"	""	""	26995	""	""	""	"AP00008115"	22	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024875"	""	""	157650.8	""	""	""	"AP00008449"	22	29.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024673"	""	""	54529.9	""	""	""	"AP00008293"	22	10.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024952"	""	""	12155	""	""	""	"AP00008517"	18	2.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025530"	""	""	95273.4	""	""	""	"AP00008355"	20	19.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024701"	""	""	49110	""	""	""	"AP00008314"	20	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024643"	""	""	44755.2	""	""	""	"AP00008102"	19	9.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024465"	""	""	62860.8	""	""	""	"AP00008143"	20	12.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024828"	""	""	186265.5	""	""	""	"AP00008305"	22	34.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025018"	""	""	17384.78	""	""	""	"AP00008572"	22	3.22	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024791"	""	""	86491.98	""	""	""	"AP00008378"	22	16.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024499"	""	""	12424.83	""	""	""	"AP00007227"	20	2.53	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024993"	""	""	55609.7	""	""	""	"AP00008119"	22	10.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024858"	""	""	57018	""	""	""	"AP00008100"	18	12.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026120"	""	""	131614.8	""	""	""	"AP00008186"	20	26.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024948"	""	""	55386.18	""	""	""	"AP00008513"	21	10.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025246"	""	""	38719.2	""	""	""	"AP00008761"	18	8.76	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026313"	""	""	53990	""	""	""	"AP00008150"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026225"	""	""	41743.5	""	""	""	"AP00008182"	20	8.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026126"	""	""	66473.73	""	""	""	"AP00008133"	21	12.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024633"	""	""	202732.45	""	""	""	"AP00008262"	22	37.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024486"	""	""	81996.3	""	""	""	"AP00008072"	21	15.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025117"	""	""	93262	""	""	""	"AP00008657"	18	21.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026306"	""	""	10608	""	""	""	"AP00008010"	18	2.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024560"	""	""	58440.9	""	""	""	"AP00007625"	20	11.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025627"	""	""	188965	""	""	""	"AP00007581"	22	35	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025224"	""	""	115538.6	""	""	""	"AP00007346"	22	21.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024691"	""	""	60896.4	""	""	""	"AP00007970"	20	12.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025850"	""	""	71806.7	""	""	""	"AP00007862"	22	13.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024677"	""	""	85353.18	""	""	""	"AP00008296"	20	17.38	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024818"	""	""	43192	""	""	""	"AP00008404"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024806"	""	""	51188.76	""	""	""	"AP00008392"	19	10.98	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025327"	""	""	26995	""	""	""	"AP00007805"	22	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024857"	""	""	189666.87	""	""	""	"AP00008091"	22	35.13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024917"	""	""	199679.04	""	""	""	"AP00008487"	21	38.72	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025659"	""	""	57769.3	""	""	""	"AP00007237"	22	10.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025112"	""	""	84008.44	""	""	""	"AP00008108"	22	15.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026338"	""	""	86947.02	""	""	""	"AP00008099"	21	16.86	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026069"	""	""	16206.3	""	""	""	"AP00007887"	20	3.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025076"	""	""	63499.23	""	""	""	"AP00008619"	20	12.93	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025054"	""	""	68754	""	""	""	"AP00007484"	20	14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025294"	""	""	32933.9	""	""	""	"AP00008803"	22	6.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024466"	""	""	125874	""	""	""	"AP00007626"	19	27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026355"	""	""	68754	""	""	""	"AP00008165"	20	14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024382"	""	""	27039.6	""	""	""	"AP00007488"	19	5.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025288"	""	""	58222.53	""	""	""	"AP00008248"	21	11.29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024713"	""	""	72879.24	""	""	""	"AP00008324"	20	14.84	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025949"	""	""	57229.4	""	""	""	"AP00008170"	22	10.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025473"	""	""	58635.09	""	""	""	"AP00008151"	21	11.37	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024513"	""	""	42432	""	""	""	"AP00008173"	18	9.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025202"	""	""	53450.1	""	""	""	"AP00007892"	22	9.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025703"	""	""	32634	""	""	""	"AP00007877"	19	7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024961"	""	""	214273.35	""	""	""	"AP00008524"	21	41.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026263"	""	""	280748	""	""	""	"AP00007502"	22	52	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024676"	""	""	57016.71	""	""	""	"AP00008295"	20	11.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025815"	""	""	95146.65	""	""	""	"AP00008087"	21	18.45	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025051"	""	""	37618.26	""	""	""	"AP00008462"	20	7.66	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026288"	""	""	76426.74	""	""	""	"AP00007526"	21	14.82	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024771"	""	""	65003.96	""	""	""	"AP00008364"	22	12.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025430"	""	""	18268.92	""	""	""	"AP00008369"	20	3.72	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024573"	""	""	64462.5	""	""	""	"AP00008217"	21	12.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024891"	""	""	60792.74	""	""	""	"AP00008464"	22	11.26	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024800"	""	""	103131	""	""	""	"AP00008387"	20	21	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024952"	""	""	15956.2	""	""	""	"AP00008517"	18	3.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025530"	""	""	69485.13	""	""	""	"AP00008355"	22	12.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025245"	""	""	43623.92	""	""	""	"AP00008751"	22	8.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026013"	""	""	54097.98	""	""	""	"AP00008103"	22	10.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024465"	""	""	132597	""	""	""	"AP00008143"	20	27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024815"	""	""	44217.81	""	""	""	"AP00008401"	22	8.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025018"	""	""	35903.35	""	""	""	"AP00008572"	22	6.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025942"	""	""	85952.08	""	""	""	"AP00008386"	22	15.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024499"	""	""	45082.98	""	""	""	"AP00007227"	20	9.18	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026034"	""	""	113810.92	""	""	""	"AP00008151"	22	21.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024858"	""	""	48618.9	""	""	""	"AP00008100"	20	9.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026120"	""	""	56211.3	""	""	""	"AP00008186"	21	10.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024998"	""	""	20331.54	""	""	""	"AP00008537"	20	4.14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025246"	""	""	24650.46	""	""	""	"AP00008761"	21	4.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024870"	""	""	83487	""	""	""	"AP00008444"	20	17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026225"	""	""	52370.3	""	""	""	"AP00008182"	22	9.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025011"	""	""	82995.9	""	""	""	"AP00008254"	20	16.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024633"	""	""	211856.76	""	""	""	"AP00008262"	22	39.24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024486"	""	""	22675.8	""	""	""	"AP00008072"	22	4.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025117"	""	""	60559.38	""	""	""	"AP00008657"	19	12.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026306"	""	""	148312.2	""	""	""	"AP00008010"	20	30.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024560"	""	""	52910.2	""	""	""	"AP00007625"	22	9.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025790"	""	""	73487.25	""	""	""	"AP00007964"	21	14.25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024583"	""	""	35555.64	""	""	""	"AP00008224"	20	7.24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026277"	""	""	24835.4	""	""	""	"AP00008215"	22	4.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024621"	""	""	318541	""	""	""	"AP00008253"	22	59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025001"	""	""	125132.28	""	""	""	"AP00008559"	20	25.48	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024818"	""	""	674875	""	""	""	"AP00008404"	22	125	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024806"	""	""	95778.26	""	""	""	"AP00008392"	22	17.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025327"	""	""	187075.35	""	""	""	"AP00007805"	22	34.65	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024630"	""	""	80397.63	""	""	""	"AP00008260"	21	15.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024917"	""	""	70942.86	""	""	""	"AP00008487"	22	13.14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025335"	""	""	72562.56	""	""	""	"AP00008168"	22	13.44	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024778"	""	""	34868.1	""	""	""	"AP00008200"	20	7.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025068"	""	""	77745.6	""	""	""	"AP00008123"	22	14.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026069"	""	""	27156.97	""	""	""	"AP00007887"	22	5.03	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025148"	""	""	9324	""	""	""	"AP00008682"	19	2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026143"	""	""	6060.6	""	""	""	"AP00008206"	19	1.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025366"	""	""	41105.07	""	""	""	"AP00008863"	20	8.37	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024533"	""	""	54529.9	""	""	""	"AP00008185"	22	10.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026355"	""	""	260283	""	""	""	"AP00008165"	20	53	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024382"	""	""	46153.8	""	""	""	"AP00007488"	19	9.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025288"	""	""	323130.15	""	""	""	"AP00008248"	22	59.85	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025183"	""	""	14807	""	""	""	"AP00008710"	18	3.35	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025949"	""	""	58849.1	""	""	""	"AP00008170"	22	10.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025473"	""	""	60233.76	""	""	""	"AP00008151"	21	11.68	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026053"	""	""	74506.2	""	""	""	"AP00008268"	22	13.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024821"	""	""	156571	""	""	""	"AP00008189"	22	29	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025703"	""	""	76923	""	""	""	"AP00007877"	19	16.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024961"	""	""	256973.31	""	""	""	"AP00008524"	21	49.83	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024704"	""	""	53990	""	""	""	"AP00008315"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024859"	""	""	224978	""	""	""	"AP00008438"	18	50.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025810"	""	""	235180.44	""	""	""	"AP00008202"	22	43.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026215"	""	""	51290.5	""	""	""	"AP00008714"	22	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026169"	""	""	4022.2	""	""	""	"AP00008219"	18	0.91	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024886"	""	""	10829.7	""	""	""	"AP00008459"	21	2.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025430"	""	""	32540.67	""	""	""	"AP00008369"	21	6.31	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024752"	""	""	53504.09	""	""	""	"AP00008348"	22	9.91	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024975"	""	""	92032.14	""	""	""	"AP00008537"	20	18.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024801"	""	""	133895.2	""	""	""	"AP00008388"	22	24.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024980"	""	""	36119.31	""	""	""	"AP00008542"	22	6.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025530"	""	""	220171.22	""	""	""	"AP00008355"	22	40.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025419"	""	""	5399	""	""	""	"AP00008910"	22	1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024665"	""	""	92817.9	""	""	""	"AP00008288"	20	18.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024465"	""	""	72346.6	""	""	""	"AP00008143"	22	13.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025030"	""	""	146366.89	""	""	""	"AP00008582"	22	27.11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025020"	""	""	12906.4	""	""	""	"AP00008574"	18	2.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024883"	""	""	6099.6	""	""	""	"AP00008456"	18	1.38	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024499"	""	""	129036.1	""	""	""	"AP00007227"	22	23.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024748"	""	""	233370.72	""	""	""	"AP00008164"	20	47.52	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025119"	""	""	96037.2	""	""	""	"AP00008125"	19	20.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026120"	""	""	118662.57	""	""	""	"AP00008186"	21	23.01	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024998"	""	""	37962.03	""	""	""	"AP00008537"	20	7.73	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025692"	""	""	84420.09	""	""	""	"AP00009132"	20	17.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024870"	""	""	76935.75	""	""	""	"AP00008444"	22	14.25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025045"	""	""	51290.5	""	""	""	"AP00008596"	22	9.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026378"	""	""	47636.7	""	""	""	"AP00008282"	20	9.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024689"	""	""	25174.8	""	""	""	"AP00008304"	19	5.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025772"	""	""	26455.1	""	""	""	"AP00008170"	22	4.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025117"	""	""	77342.58	""	""	""	"AP00008657"	19	16.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025778"	""	""	45672.3	""	""	""	"AP00008170"	20	9.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025641"	""	""	53936.01	""	""	""	"AP00008087"	22	9.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025437"	""	""	73665	""	""	""	"AP00008137"	20	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024583"	""	""	61338.39	""	""	""	"AP00008224"	20	12.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026277"	""	""	48591	""	""	""	"AP00008215"	22	9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024621"	""	""	321726.41	""	""	""	"AP00008253"	22	59.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025190"	""	""	106846.21	""	""	""	"AP00008717"	22	19.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025720"	""	""	72886.5	""	""	""	"AP00008447"	22	13.5	""	""	""	""
